,date,review,rating,isEdited,title,userName,developerResponse
847,7/20/2023 19:48,Device registration is not working if you are outside of PH. The text message is not sending.,1,FALSE,No international user support,Essienere,
848,7/3/2023 10:54,Transferring using QR codes do not work. Too many clicks needed for a simple bank transfer.,1,FALSE,No ready,AppStore user956,
849,6/8/2023 3:55,The new app requires that the sim card is inserted in the device. My number wherein I use to generate OTP is on another device. Transferring it is such an inconvenience.,1,FALSE,OTP issue,kentpm,
850,9/9/2023 17:59,This app is really worst! You cant use the money in emergency time because it always have a maintenance! BPI PLEASE FIX THIS BUG APP AS SOON AS POSSIBLE! this not good anymore!,1,FALSE,Really worst app!,jbsasil,
851,8/23/2023 6:25,"What is wrong with this app, the old one is so much better and easier to use.",1,FALSE,Wut?,w o w b,
852,8/2/2023 20:29,mobile key sent from transactions made on my desktop via the web browser are not received by the new app even if mobile key is enabled and properly configured on my phone.,1,FALSE,mobile key broken,mjglopez,
853,7/15/2023 4:41,OTP approval notification when clicked only opens the app and closes it. Unable to use OTP approval feature in this case.,1,FALSE,Kindly fix OTP approval,TechGeek44,
854,7/2/2023 8:51,It always says “error and force stop app” I can’t even open this app!,1,FALSE,Error application,jcpmmmmmmm,
855,6/30/2023 11:16,My tablet does not have a sim slot and I cannot proceed to login with this new app,1,FALSE,No sim device not supported,Cim~,
856,6/22/2023 15:14,My app is up-to-date but nothing happens when I input my credentials.,1,FALSE,Unable to Login,Riz Y,
857,6/20/2023 5:11,The UI of the older app is much better and much pleasing than this new app.,1,FALSE,UI is very confusing,tonys017,
858,5/24/2023 9:10,I like the previous app better. This one not user friendly.,1,FALSE,Whats new?!!,Ianlee1975,"{'id': 37013923, 'body': 'Hi. We apologize for the inconvenience this may have caused you. May we know the specific error you are encountering so that we can identify the issue? If you have further concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-06-09T01:07:57Z'}"
859,5/15/2023 0:24,Please make the app available or easier to connect with other devices specially tablets.,1,FALSE,IPad/Tablet/otter device support,CC Titan,
860,6/27/2023 9:03,This version does not include managing billers and payees.,2,FALSE,Does not include all features of old app,MemorysDream,
861,3/2/2023 8:46,please include detailed transactions on the account like if we use our debit cards please include the merchant on it,1,FALSE,Please include detailed transactions on the app,Gian98T,
862,9/15/2023 1:11,My device is wifi only and no sim. So I’m done with this. Hats off to the developers!!!,1,FALSE,I’m done with this app,duelit for the win,
863,9/2/2023 5:17,Useless useless app,1,FALSE,"Shut this app down, shut the bank down",do better sodexo,
864,8/30/2023 5:13,Please bring back the Old app.,1,FALSE,The old App is far better than this new Ap,sjduebaksnf,
865,8/25/2023 14:00,App not functioning most of the time. Unable to transfer money.,1,FALSE,Very bad,DonJay000,
866,7/2/2023 3:30,Can’t use on my iPad since it needs to verify by sending a message,1,FALSE,Can’t use on my iPad,Cant use on iPad,
867,6/22/2023 13:38,A bank has a lot of money for sure. Why not hire better developers and UI/UX designers? Come on level up.,1,FALSE,Ugly UI/UX and Slow App,rhenzzz,
868,6/19/2023 9:49,Please fix the issue,1,FALSE,I cannot open my account using iPad,geloz199023,
869,4/13/2023 8:54,"No QR generator
No Manage Billers or Payee
And a lot more",3,FALSE,Missing Functionality,JervyDC,
870,9/20/2023 2:14,The old apl is better. This new version is slow and ugly. It’s confusing.,1,FALSE,👎,teneeeeey,
871,9/15/2023 6:54,"Downgrade from the previous app.
Can’t process my transactions properly.",1,FALSE,Downgrade,/ˈkroʊnəs/,
872,8/16/2023 4:50,This is an inconvenience please add this feature to the next update,1,FALSE,Copy Paste not working,Baaadguy,
873,7/22/2023 10:46,Just retain your old app. It is way better than this.,1,FALSE,Waste of time,devil’s mistress,
874,6/30/2023 8:55,Cant transfer. The old version was better.,1,FALSE,Worst,Delmir Rivera,
875,9/16/2023 11:09,I cannot use the new app with my Ipad.,1,FALSE,App cannot be used in two devices,Elvee Gee,
876,9/4/2023 5:22,I’m regretting that I deleted the old app. The old app is much better than the new app. And can you PLEASE ADD LOCK/UNLOCK OPTION FOR CREDIT CARDS??? That is a good addition for security.,1,FALSE,I LOVE THE OLD APP,Mrjnl,
877,8/3/2023 8:28,BPI bank Logo should always appear on the screen of the app,3,FALSE,BPI logo,CJCFlores,
878,7/6/2023 11:12,i have to type other bank’s recipient account number / name. not cool. old app have it.,1,FALSE,No copy-paste!!!,devnull_1337,
879,6/26/2023 4:17,Inconvenient.,1,FALSE,Please don’t make me transition from my old app if I need it for my Mobile Key. So confusing.,aynbernos,
880,4/13/2023 9:10,Please make it work on the ipad and on landscape mode.,2,FALSE,Doesn’t work on a non-SIM iPad,AL.Dee,
881,6/10/2023 3:43,Disgusted. Can’t even perform one of it’s basic functions.,1,FALSE,Cannot transfer money,blah908,
882,5/16/2023 14:24,Issue with the app authentication for payment or transferring funds,3,FALSE,App Authentication,PDiabloh,
883,5/30/2023 23:06,could not use to a different phone or tablet because you need your simcard inserted on the unit before you can access the app.,2,FALSE,needs to have working simcard inserted in the phone or tablet,kjamias,
884,3/14/2023 14:49,Very slow. Old app is better.,1,FALSE,Loading,Winthoughts,
885,9/14/2023 0:34,I can't send DEVREG link thru SMS and too many bugs that you need to fix.,1,FALSE,Worst online banking ever,stin.win,
886,8/30/2023 22:01,Why I can’t send money from my payroll account to savings account?,1,FALSE,.,ダメバカ,
887,7/10/2023 3:07,The best bank.,5,FALSE,Perfect app,Jjhay27,
888,7/5/2023 0:40,The steps in registering a device is so troublesome.,1,FALSE,Unable to register my device,YankeeDixie,
889,7/1/2023 2:38,I wish BPI would retail the old app. This new app is like a major downgrade from the previous one.,1,FALSE,Please retain the old app,jayannclaire03,
890,6/25/2023 5:13,"I don't like the user interface. Also, what's with the font used? It does not look good.",1,FALSE,UI not nice,BPI client for many years,
891,6/16/2023 19:30,Otps should be enough,1,FALSE,Device registration is too annoying,Leoledelfin,
892,5/29/2023 15:14,Followed the instructions but still not working,1,FALSE,New device reg not working,lyn vill,
893,9/10/2023 10:38,"Trash, can’t login because of verification always failing",1,FALSE,Unable to login,JAY_7795,
894,3/2/2023 23:23,"Hi developer

What happens to the old app?",4,FALSE,What happens to old app,Ansj64,
895,2/27/2023 14:19,The older app looks more premium,3,FALSE,Moderate,CarloMC,"{'id': 36540708, 'body': ""Hi, thank you for using the new BPI Mobile app. We really appreciate you taking the time out to share your suggestion. We'll take note of this and further improve our service moving forward."", 'modified': '2023-05-16T00:16:54Z'}"
896,7/16/2023 9:14,I'd rather use the old one than this one.,1,FALSE,Old one was better,kanekitokyoo,
897,6/29/2023 4:14,Why should I send my device details via SMS to a certain number? Is it secured?,1,FALSE,Feels unsecured,kenjar007,
898,6/19/2023 2:49,Just keep the old app and just update it. It gives me headache.,1,FALSE,I don‘t like the Registration process.,GMTORRENT,
899,6/20/2023 15:40,"Great design and feel! 
Super loving it!!!",5,FALSE,Love the new UI UX!!!,Patient 2764,
900,6/5/2023 0:39,"Hi, where is the add account to favorites? Can no longer find it",2,FALSE,Add account to Favorites,Bamp26,
901,5/8/2023 16:26,Lack functions from the old app. Stupid registration process in my opinion. Too bland. Too minimalist. What are you guys doing?,1,FALSE,Ugly UI,AshForApple33,
902,4/17/2023 0:13,Please add all the features available in the old application.,1,FALSE,Old App Features,AndzJ,
903,3/13/2023 12:34,Option to add biller is missing,4,FALSE,Add Biller,Aronccs,
904,9/16/2023 12:21,"Ugh I have to retain my old BPI app…
 The SMS Verification whatsoever to access the app always fail, not pushing through",1,FALSE,Not working :(,Flikko004,
905,6/30/2023 7:56,I cant even proceed on the OTP page. A lot of loadings and it will give you lots of error!!!!,1,FALSE,Poor authentication,Roxanne Jy,
906,6/29/2023 18:15,A lot of basic functionalities cannot be use. Using this app will give you stress.,1,FALSE,Worst banking app,Emiajer,
907,9/14/2023 15:04,"Not working on:
BPI preferred card
Account statement 
Open new account",1,FALSE,Not completed product,dada784838,
908,9/8/2023 6:12,I have been trying for weeks to register my device!!!! Such a waste of time!! WHY FORCE PEOPLE TO DOWNLOAD THIS NEW APP IF IT IS NOT WORKING???? I CANNOT EVEN PUT INTO WORDS THE INCONVENIENCE THIS NEW APP BROUGHT TO ME!!!,1,FALSE,Cannot register my device!,BAD_TRIP11,
909,8/18/2023 4:29,"PLEASE JUST DELETE THIS APP AS IT IS SUCH A PAIN TO USE OR BRING BACK THE OLD DESIGN FROM THE OLD APP TO THIS ONE.

I AM NOT EVEN A SENIOR, I AM JUST IN MY LATE 20s BUT FOR SOME REASON I FIND IT HARD TO NAVIGATE THE NEW APP.

WE WOULD RATHER HAVE THE OLD APP BACK. YOU SHOULD’VE JUST IMPROVED THE OLD APP INSTEAD OF CHANGING IT COMPLETELY. IT HAD IT’S GLITCHES HERE AND THERE BUT UI/UX IS BETTER ON THAT ONE. I DON’T UNDERSTAND WHY YOU HAVE TO SWITCH AND CHANGE WHAT IS NOT EVEN (COMPLETELY) BROKEN IN THE FIRST PLACE.",1,FALSE,UI/UX LOOKS BAD. THE APP IS SO HARD TO NAVIGATE.,Ambotnalanggggg,
910,8/7/2023 1:17,It is now useless.,1,FALSE,Does not send otp to registered mobile number,BPI online banking user,
911,7/9/2023 10:40,Do away with the icons it makes the page looks busy,1,FALSE,NOT USER FRIENDLY,Mama katipunera,
912,6/26/2023 6:05,"Why am I a preferred bank client? For this? Just for this? Am so totally upset, soooo unpredictable app! Why insist? This is so insulting!!!!",1,FALSE,Waste of time and energy,MaxLM,
913,9/10/2023 6:04,It's really confusing. Tbh I don't like the part of registration cause it requires the sim has to be inserted on that device lol,1,FALSE,New BPI APP,johnyamzon,
914,6/23/2023 9:39,Super duper friendly and hustle free app!,5,FALSE,It was good!,Cookie ni bless,
915,9/10/2023 1:46,"can’t even transfer, always failed transaction and I’m scared that if I keep trying baka maubos laman ng account ko",1,FALSE,Zzzzz,Cammmzzziiieee,
916,3/8/2023 9:29,Will change the rating once fixed. Been trying to activate lately hanggang ngayon ayaw parin.,1,FALSE,OTP not working in Mobile Key Activation,venryc,
917,6/20/2023 21:03,i cannot cash in anymore in gcash since i used this new app. even on my wife’s phone. pls fix,3,FALSE,pls fix for ios,Jowjow37,
918,9/10/2023 12:07,New app cannot access the mobile key from the old app. (IOS device),1,FALSE,CANNOT ACCESS MOBILE KEY,haiwjxjzjai,
919,6/26/2023 1:59,Best in the Philippines!!!,5,FALSE,Best mobile app,MrsDepp6,
920,6/24/2023 11:36,How can we enroll billers and payees???,2,FALSE,Where’s the manage billers and payees button?,MBCP5,
921,7/20/2023 12:21,Not even working! So how am I supposed to use it,1,FALSE,Worst mobile banking app ever,buxmsghisnxhfkdnf,
922,7/8/2023 11:33,I don’t like how the app looks like. It’s so dull and confusing. I like the old app.,1,FALSE,Interface,erborromeo,
923,5/12/2023 4:56,It doesn’t recognize QR codes. It doesn’t have function to generate QR.,2,FALSE,No QR Facility??,McNeedy,
924,6/23/2023 9:46,New App New features to explore. Love it. 💜💜💜,5,FALSE,New BPI APP,Gra Di,
925,6/14/2023 9:47,I even can't eroll billers using this so I have to use the old BPI app. LOL,1,FALSE,Fresh new look but lacks in features,andrewporteza,
926,9/20/2023 6:11,App keeps crashing,1,FALSE,App keeps crashing,mc.castillo,
927,9/19/2023 6:24,Enabling Mobile Key Doesn’t Send OTP. I can’t transfer any money to other banks.,1,FALSE,Enabling Mobile Key Doesn’t Send OTP,Melton1242,
928,8/5/2023 2:45,I can’t activate my mobile key,1,FALSE,Low star rating,Micahsb,
929,6/14/2023 3:07,The UI is so confusing. Old app UI is better. The font they used on the new app is ugly,1,FALSE,Too messy,Benedique,
930,5/13/2023 13:17,The new user interface is boring ang confusing.,1,FALSE,UI is Boring and Confusing,Zeke_123,
931,8/19/2023 14:57,I prefer the old one.,1,FALSE,Features,Ianluk,
932,8/13/2023 23:20,Cant do any transactions. I’m not getting otp. I’m receiving otp from other banks though,1,FALSE,Not receiving otp,charliebyyyy,
933,8/7/2023 15:56,"Why does this ""better mobile banking app"" restrict basic copy-pasting?",1,FALSE,Prehistoric,GlacialGoddess,
934,3/8/2023 4:22,I can't seem to find the option to add new biller. 🥹,1,FALSE,No option to add new biller,awbyers,
935,9/15/2023 13:05,"Not working on my Galaxy A11, error (A670) Device Developer Options Detected 5385:F432",1,FALSE,Any suggestion to fix this ?,Espresso Macha,
936,6/19/2023 10:32,I can’t even find where I can enroll accounts and billers!!!!!!!!!,1,FALSE,Frustrated,A-f.m,
937,5/19/2023 23:56,What’s the point of launching a new app that is worse than its predecessor,1,FALSE,Inferior to the old app,M&KD.,"{'id': 36728640, 'body': 'Hi. We apologize for the inconvenience this may have caused you. May we know the specific error you are encountering so that we can identify the issue? If you have further concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-05-25T10:25:09Z'}"
938,5/12/2023 1:36,"Honestly, UI is not user friendly. The font and graphics are kind of mixing up.",1,FALSE,Bad GUI,Review_Anonymous,
939,5/16/2023 15:02,Loved the new design.,5,FALSE,❤️❤️❤️,jkhliffz,
940,9/15/2023 9:24,"mobile key not working.
doesn’t automatically pops up even when u access the bpi app.",2,FALSE,bano,Geneeboy,
941,4/18/2023 8:51,Cannot register my ipad (without SIM),1,FALSE,Compatibility issue with ipad (without SIM),Andrei1130,
942,4/12/2023 1:14,Error says UNABLE TO VERIFY. Same phone number but the app stuck in “verifying” then error appears.,1,FALSE,POOR APP,Vinuel 0930,
943,8/7/2023 9:53,"mobile key is needed, but cannot receive any mobile key. now the account is not useable and money is stuck. got dues and bills to pay",1,FALSE,cant transfer anymore,William Martin,
944,9/15/2023 1:09,until now I still can't login to the new app,1,FALSE,👎👎👎👎,CLYSKIE2397345,
945,9/10/2023 11:32,"nah, just bad app",1,FALSE,Unable to register device,Killua Nick,
946,8/23/2023 5:29,Please fix the app issue showing ongoing maintenance,1,FALSE,app not working,edigz01,
947,8/15/2023 11:34,The New Mobile app of Bpi in my Huawei phone is not compatible. It is not available in my playstore. 😑😭,1,FALSE,Re: New BPI mobile app,Rx.143,
948,7/16/2023 10:13,only supports devices that have sim cards. unlike the old app wherein you can use it in your ipad and phone. this is the worst change of apps ever! so disappointing!,1,FALSE,not for ipads,Quioguelorainne,
949,6/16/2023 0:42,you still get the same problems and functions are even more confusing than the previous app. stop this nonsense.,1,FALSE,what’s the point of a new app,shaqlouise,
950,5/26/2023 5:12,BPI Preferred Client interface is better in old app.,2,FALSE,BPI Preferred Client interface is better in old app.,markgarcia_ece,
951,9/12/2023 19:56,Hassle pag magiinput ng account number bawal ipaste,3,FALSE,Unable to paste values,AeMan.,
952,9/16/2023 17:29,I prefer the old app rather than this one. Hassle to register.,1,FALSE,WORST,j0jiiiiiii,
953,4/22/2023 5:12,How can we enroll another BPI Account as Payee in the new BPI Mobile App?,3,FALSE,New BPI Mobile App,Jgmdc120993,
954,9/15/2023 10:53,Bwakanagshet di makapag proceed sa bank transfer at loading e-wallet. Super hassle!!!!,1,FALSE,Can’t proceed with any transaction right now!!!,Ken-Philippines,
955,7/15/2023 14:08,It’s a total downgrade. Please make it look like an upgrade version of the old app.,1,FALSE,Bad UI/UX,Anna Lorenzo,
956,6/30/2023 8:50,Ugly and confusing.,1,FALSE,Bring back the old app,mariz1717,
957,6/30/2023 5:16,i hate it :( uninstalling this and re installing the old app cause this one doesnt work! cant transfer,1,FALSE,gets stuck on the mobile key page,tkhd88,
958,8/16/2023 1:27,"Unlike the previous BPI app, this new ap does not have a diatinguishing look & interfaxe for Preferred Clients ✨😌 sad*",1,FALSE,Does not distinguish Preferred Clients,Liz_Apple Customer,
959,8/6/2023 3:57,I do most of my banking transactions with BPI but am disappointed that their app so bad.,1,FALSE,Worst banking app,Shamanemperor,
960,6/19/2023 11:22,app asks me to proced with my mobile key device-- the only device i'm using. can't proceed with any transfers. thanks i guess,2,FALSE,why even,Monoeye Sensor,
961,6/26/2023 4:15,GOMO sim can’t be detected. This should’ve been considered on your end.,1,FALSE,Doesn’t work with GOMO sim,Santi S.,
962,4/13/2023 8:23,"The good features of the existing mobile app were squandered.
V v sad!
Not even worthy of one star.",1,FALSE,Poorly design app,isdis forreal,
963,9/15/2023 9:57,This app is garbage compared to their previous app.,1,FALSE,Fail,Fggn24,
964,7/22/2023 7:37,The old app was better than this one.,1,FALSE,New App not needed,gabrielidad,
965,7/16/2023 9:42,Sending via QR and mo ike key doesn’t work,1,FALSE,Sending via QR and mobike key doesn’t work,jilliebeeans,
966,7/7/2023 6:37,I never uninstall an app so fast. I re-installed the old app.,1,FALSE,Evolving backwards💀,popxgenam,
967,7/1/2023 3:33,Basura yung app niyo. In one day naka ilang password reset ako dahil sinasabing locked out yung account ko pero sa website working yung credentials. Tapos pag gagawa ng transactions sa website need nung app to authenticate. BASURA TALAGA.,1,FALSE,Trash,Jnnsss,
968,9/7/2023 5:21,Very frustrating.,1,FALSE,Too dificult to sign in,Danica*,
969,6/18/2023 13:55,"The other app was the best banking app ever.

This new one is meh.",1,FALSE,"If it ain’t broken, why fix it?",TheBigBadWolf20,
970,9/18/2023 12:27,i cannot even send the message for the app to verify my number and device,1,FALSE,error in sending message,The900000,
971,6/30/2023 16:49,3rd app yet still full of downtimes every payday!,1,FALSE,Worst App and Worst Service,Megateg,
972,9/10/2023 0:39,"Looks like a fake app, the icon looks blurred",3,FALSE,LOOKS FAKE,Anonymous.127,
973,3/2/2023 10:59,Investments is unavailable. Please fix.,1,FALSE,Cannot access investments,MarionCast,
974,6/24/2023 4:58,Not user-friendly UI.,1,FALSE,Confusing UI,NeiLamigo,
975,6/9/2023 17:15,This app is a lot worse than the old app.,1,FALSE,New App is bad,Jay990088,
976,6/8/2023 7:51,The UI of this app is very confusing compared to the old BPI app,1,FALSE,Confusing App,JT344,
977,3/7/2023 14:20,"Content is floating everywhere, you don’t know what are clickable. Mas pumangit pa app sana nag stay na lang sa dati",1,FALSE,Old app is better,rvfaigmane,
978,4/8/2023 6:40,"The app is fast and smooth, the face recognition is quite responsive and app feels secure but the old app UI is better and easier to navigate,

This new app LACKS BASIC features such as adding other bank accounts from other banks as favorites and putting nick names for easier credit identification.

When you add the favorites feature and you need to require relationship please do include the option “others” in the drop down and give the user capability to so we can key in “My Other Account” or best to put that as part of the drop down option instead of forcing us to use sibling or relatives which is promoting lying which is not good since we are just trying to transfer to our other accounts.

Such an inconvenience to always key in account details when you send money to other bank accounts and client is expose to human error hence having to call cs for reversals. 

Credit Card lock and unlock is really needed specifically that nowadays hacking and holdup are rampant it would be good to have those features in our fingertips.

It would be best to focus your time and resources on the feature improvements that really affect client experience rather than the UI. Metrobank and was able to transit their clients to the new app and their favorites options is working well same goes for security bank app (though their apps are slow) but having those features make me want to pay all my bills and do all my transfer using their banks because it is just so convenient.

These are the things that matter. Proactive approach is better than reactive.",3,FALSE,So much improvement is needed,JohnL121212,
979,9/14/2023 23:22,The new app is not functioning well. Pls fix asap,1,FALSE,Review:,Mdbeiso,
980,4/1/2023 16:39,can you please show the floating transactions kahit di pa posted?? like ang hirap magkeep track ng expenses iisipin mo pa ano yung bumawas sa credit limit mo. i think di naman siya hard maimplement so please consider it.,2,FALSE,floating transactions,riccimochi,
981,9/10/2023 9:59,Sobrang hassle ng pag log-in. Laging sending failed yung text message na sinesend sa unknow number na binibigay kahit na may load naman.,1,FALSE,Sobrang Hassle,gladys yadao,
982,8/30/2023 11:21,I want t revert to the old version. It's mot verifying anything!,1,FALSE,Verification timing out,MacWin Man,
983,8/6/2023 4:25,I dont like the new app,1,FALSE,App is so confusing,Cromcelll,
984,7/11/2023 0:39,could not copy paste text from my notes to avoid wrong entry. the previous apps is way easy to use than this new app.,1,FALSE,bpi downgrade its app,Richardson Bugia,
985,5/22/2023 16:08,"I like the new and modern minimalist UI design of the app, this can be improved. A couple of suggestions though: 1. Transaction History Details - It would be better if in the Transaction History, you can click a specific transaction and it will show your A MORE DETAILED INFORMATION like exact date and time, type of transaction, amount, merchant name (for payment transactions), originating bank name, bank account number and bank account name and destination bank name, bank account number and bank account name (for fund transfer transactions) It will be helpful for those who keeps track of their bank account transactions and also tp help in cases of disputes or concerns needing a ""transaction proof"" or needing more info abount the transaction in question 2. Ability to add or save PAYEES (for fund transfers), whether other BPI accounts (not under client's name) or bank accounts from other banks and ability to add or save BILLERS (for bills payments or load e-wallet transactions) You may check the PNB Digital App for the two suggested functionalites for your reference. You may also check other banking apps that has good reviews like Unionbank with it's good UI and with complete functionality and app features. At this day and age, most SHOULD and CAN BE done online. Provide more sel-service options in the app for your clients. Everything should be done through the app. Who doesn't have smartphones nowadays?! At least what can be done at the web version ba also available in mobile AND MORE! Dont restrict your clients with some limited options or few features they can do in the app, think of ways client can maximize the app and do EVERYTHING in the app. The app should be complete and flexible to cater to your clients' needs. CONVENIENT, SAFE, SECURE, INTUITIVE, STABLE and a COMPLETE PACKAGE mobile app. Is that too much to ask?!!",1,FALSE,Transaction History Details and Adding Payee and Billers,specs10,"{'id': 36728271, 'body': ""Thank you for using the new BPI Mobile app. We really appreciate you taking the time out to share your suggestion. We'll take note of this and further improve our service moving forward."", 'modified': '2023-05-25T10:11:27Z'}"
986,4/13/2023 7:50,This is crazy. We cannot even add billers and beneficiaries,1,FALSE,Why cant we add beneficiaries and billers?,johnryoma21,
987,4/10/2023 5:50,Don’t release new versions not thoroughly tested yet. Very inconvenient for users!,1,FALSE,VERY BUGGY!!!,whyBPIupdatefail,
988,9/10/2023 2:29,bpi put in their page that it will be working at 10am but until now its not working properly,1,FALSE,not working,Quenie16,
989,7/4/2023 3:50,Why?,1,FALSE,Cannot use on iPad,Bog_z,
990,6/21/2023 11:38,OFW here and SMS is not cheap. Naubos na load ko kaka-send text tapos failed verification. Then ulit na naman! I will not download the new app then!,1,FALSE,SMS verification fail,vewonicabanana,
991,5/4/2023 13:00,"I would like to take this opportunity to provide some feedback on your new mobile banking app. As a long-time customer, I truly appreciate the time and effort BPI has invested in creating a new and improved banking experience for its users.

Firstly, I would like to commend the bank for the sleek and user-friendly design of the app, as well as the addition of new features that make managing my finances much more convenient. The improvements to the user interface and the overall performance of the app have significantly enhanced my banking experience.

However, there is one feature that I believe would greatly benefit users like myself, which is currently not available in the app. With multiple similar transactions being made regularly, it can sometimes be difficult to identify the specifics of each transaction and ensure their legitimacy. To address this issue, I kindly suggest incorporating an option to add a side note or memo to each transaction. This feature would allow users to easily differentiate between transactions, track their expenses more efficiently, and confirm the legitimacy of the transactions in question.

Adding this feature would undoubtedly improve the functionality of the app, and I believe that other BPI customers would find it just as valuable as I would. I trust that the BPI team will consider this suggestion and continue to work towards delivering an even better banking experience for its users.

Thank you for your attention to this matter, and for your ongoing commitment to providing excellent service. I look forward to the continuous enhancement of the BPI app and banking experience.",3,FALSE,Appreciating Improvements and Suggesting a New Feature,IanVerar,
992,8/9/2023 12:55,Mobile key is not working,1,FALSE,Not good,A*a Y,
993,6/23/2023 1:10,add this feature asap,1,FALSE,No way to enroll billers!,Foryourimprovement,
994,6/14/2023 2:56,The previous app was good already,1,FALSE,Looks so ugly the UI,Carszs,
995,3/27/2023 23:46,I can’t transfer funds by using qr codes 😡,1,FALSE,No!!!!,vynvyn14,
996,8/14/2023 20:02,Please fix this ASAP,1,FALSE,Tranfer funds not working,joycebns,
997,7/29/2023 8:03,Can’t send to gcash account,1,FALSE,Can’t send to gcash account,dinididindin,
998,6/28/2023 8:34,The last app was pleasing to the eye. This one is unfortunately trash.,1,FALSE,Visually Unappealing,Olokinprime,
999,5/2/2023 1:10,I cant find how to generate my QR.,3,FALSE,QR generate,Biis1234,
1000,8/20/2023 7:21,I just want to take a peek on my wallet! Come on!!!,2,FALSE,BPI,zero Stinger,
1001,6/30/2023 3:47,"the app isn’t even working properly. unable to register or login, what’s wrong with bpi?",1,FALSE,unable to register,joomong 24,
1002,6/22/2023 5:54,it still asks to open the old mobile app,1,FALSE,validation does not work,gandagemgem,
1003,5/10/2023 9:26,"mobile key deeplink redirects to the old app cz i still have it, then after approving it, it returns an error 🤷‍♀️",1,FALSE,mobile key doesnt work,Ronna-xxx,
1004,7/14/2023 0:18,Not convenient. Stupid app need to redirect to old app for pin,1,FALSE,Garbage app,Manila123445,
1005,5/6/2023 14:26,"New app does not allow you to register more than one device. They decided for their convenience that only one device should be registered for security purposes. Now if your only device gets lost, you cannot lock your accounts or cards. It won't allow you to log in from another device. They're taking the safest route for security because they cannot be bothered to level up their security for multiple devices. 

Their device registration that sends an SMS won't allow you to multitask. So if someone sends you a message and you accidentally touch it and it goes to a different app. You have to do everything all over again. Not too sure how that's the best practice for 2023. 

Obviously no user research was done and the one doing the decision for the app's direction is the boss. Just like all other banks in PH. Boss probably doesn't know he/she is not the only intended user. Nor everyone related to him/her. #TrueStory

Font size is too big. The person next to you can easily read everything without struggling. There are two buttons that go to the same screen. Not sure if it's a mistake or it was an intentional filler. 

I like that the developer now says BPI. Would be great too if you applied the same whenever you reach out to your clients, instead of a random number. 

While the new look is refreshing, you forgot about those users who cannot adapt too easily to something new. Plus the fact that you don't have an onboarding on the app itself. It's good that you haven't killed the old app yet. 

Newly built in house team's birthing pains I surmise. Still a baby. Struggling with all the dinosaurs.",2,FALSE,Hello BPI!,K E R R,
1006,8/16/2023 8:40,BPI please fix your mobile app. Improve for better banking online.,1,FALSE,BPI MOBILE APP ERROR AND CLOSING AUTOMATICALLY,jopay1984,
1007,5/17/2023 17:35,"It’s 2023 already, wala pa din tayong Apple Pay or Google Pay??",1,FALSE,Apple Pay When?,rentsu09,
1008,9/15/2023 11:38,"It’s bad! madalas not available. 😑 hassle pag sa ipad ka before naka log in, need na iinsert yung sim 😑😑 no stars!!",1,FALSE,OLD APP IS BETTER.,bajsviahs,
1009,5/20/2023 5:52,"im sorry bpi, but this new app is so bad.
pls stick to the old one, nothing needs to be changed. i love your old app. pls stop this",1,FALSE,from best to worst,brifdddnnookmnvcsssryhbb,"{'id': 36728550, 'body': 'Hi. We apologize for the inconvenience this may have caused you. May we know the specific error you are encountering so that we can identify the issue? If you have further concerns, please visit https://www.bpi.com.ph/contactus. Thank you.', 'modified': '2023-05-25T10:21:14Z'}"
1010,9/9/2023 11:39,Please bring back the old app!!!! 🤦🏻‍♀️,1,FALSE,!,Ken8797544,
1011,9/4/2023 6:31,"Worst app!!! EVER! You cannot even register, after MANY ATTEMPTS on registering my mobile, IT’s ALWAYS FAILED!

THE OLD APP WAS WAAAAAAAAAY MUCH BETTER COMPARED TO THI NEW ONE!",1,FALSE,WORST APP,Nijhu ^_^,
1012,8/18/2023 3:44,Useless!!!,1,FALSE,Scan QR not working,thesage_30,
1013,8/14/2023 14:28,Grabe di ko na ma monitor ang pumapasok na pera sa account ko… kulang kulang yong details not like the old app!!!! Ibalik nyo yong old app!!!,1,FALSE,Grabe ang history and monitoring napaka worthless,phillipedgarsabayle,
1014,6/13/2023 17:05,Title,1,FALSE,"Lost the ability to reveal CC number, trash app",jbbardoles,
1015,6/13/2023 12:46,"Pabobo ng pabobo yung app nyo, di makita sa statement kung saan account nagtransfer o nagbayad. Next time bago nyo iroll-out. Hingin nyo yung suggestion ng mga tao/client nyo. Hindi yung puro insurance ang inooffer at sinusurvey ninyo.",1,FALSE,Worst Banking App!,dlbautista,
1016,3/4/2023 16:38,logging in is not working and erroneous…,1,FALSE,Error,PHANTOMxxx2001,
1017,9/18/2023 16:19,Just pure garbage and a waste of time,1,FALSE,Trash,Setsounah,
1018,8/4/2023 4:26,Bruh,1,FALSE,The app wont even open. Trash,MarcelJosh,
1019,5/11/2023 0:52,Daig pa kayo ng ibang mas maliliit na bangko,1,FALSE,No credit card lock/New app has no QR feature,jajdjfjdds,
